id	name	category	description	alias	xrefs	provided_by	molecular_function	cellular_component	biological_process
ENSG00000137968	SLC44A5	biolink:Gene	solute carrier family 44 member 5	NCBIGene:204962		STRING			
ENSP00000359892		biolink:Protein			UniProtKB:Q8NCS7-1	STRING	GO:0022857	GO:0005575	GO:0006810
ENSG00000169122	FAM110B	biolink:Gene	family with sequence similarity 110 member B	NCBIGene:90362		STRING			
ENSP00000355204		biolink:Protein			UniProtKB:Q8TC76	STRING		GO:0005575	
ENSG00000118004	COLEC11	biolink:Gene	collectin subfamily member 11	NCBIGene:78989		STRING			
ENSP00000411770		biolink:Protein			UniProtKB:Q9BWP8-10	STRING	GO:0003674	GO:0005575	GO:0008150
ENSP00000394168		biolink:Protein			UniProtKB:G3V0H7	STRING			
ENSP00000261196		biolink:Protein			UniProtKB:Q9NPD5-1	STRING	GO:0003674	GO:0005575	GO:0006810
ENSG00000257046	SLCO1B3-SLCO1B7	biolink:Gene	SLCO1B3-SLCO1B7 readthrough	NCBIGene:115072896		STRING			
ENSP00000441269		biolink:Protein			UniProtKB:A0A0A6YYJ9	STRING	GO:0003674	GO:0005575	GO:0006810
ENSP00000452347		biolink:Protein			UniProtKB:H0YJW9	STRING			
ENSG00000226124	FTCDNL1	biolink:Gene	formiminotransferase cyclodeaminase N-terminal like	NCBIGene:348751		STRING			
ENSP00000482786		biolink:Protein			UniProtKB:E5RQL4	STRING			
ENSG00000278535	DHRS11	biolink:Gene	dehydrogenase/reductase 11	NCBIGene:79154		STRING			
ENSP00000482704		biolink:Protein			UniProtKB:Q6UWP2-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000173124	ACSM6	biolink:Gene	acyl-CoA synthetase medium chain family member 6	NCBIGene:142827		STRING			
ENSP00000340296		biolink:Protein			UniProtKB:Q6P461-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000184831	APOO	biolink:Gene	apolipoprotein O	NCBIGene:79135		STRING			
ENSP00000368528		biolink:Protein			UniProtKB:Q9BUR5-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000149639	SOGA1	biolink:Gene	suppressor of glucose, autophagy associated 1	NCBIGene:140710		STRING			
ENSP00000237536		biolink:Protein			UniProtKB:O94964-2	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000022976	ZNF839	biolink:Gene	zinc finger protein 839	NCBIGene:55778		STRING			
ENSP00000399863		biolink:Protein			UniProtKB:A8K0R7-5	STRING	GO:0003674		
ENSG00000113272	THG1L	biolink:Gene	tRNA-histidine guanylyltransferase 1 like	NCBIGene:54974		STRING			
ENSP00000231198		biolink:Protein			UniProtKB:Q9NWX6	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000143653	SCCPDH	biolink:Gene	saccharopine dehydrogenase (putative)	NCBIGene:51097		STRING			
ENSP00000355467		biolink:Protein			UniProtKB:Q8NBX0	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000158423	RIBC1	biolink:Gene	RIB43A domain with coiled-coils 1	NCBIGene:158787		STRING			
ENSP00000364476		biolink:Protein			UniProtKB:Q8N443-1	STRING	GO:0003674		
ENSG00000132463	GRSF1	biolink:Gene	G-rich RNA sequence binding factor 1	NCBIGene:2926		STRING			
ENSP00000254799		biolink:Protein			UniProtKB:Q12849-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000178021	TSPYL6	biolink:Gene	TSPY like 6	NCBIGene:388951		STRING			
ENSP00000417919		biolink:Protein			UniProtKB:Q8N831	STRING		GO:0005575	GO:0008150
ENSG00000105607	GCDH	biolink:Gene	glutaryl-CoA dehydrogenase	NCBIGene:2639		STRING			
ENSP00000222214		biolink:Protein			UniProtKB:Q92947-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000148450	MSRB2	biolink:Gene	methionine sulfoxide reductase B2	NCBIGene:22921		STRING			
ENSP00000365693		biolink:Protein			UniProtKB:Q9Y3D2	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000143554	SLC27A3	biolink:Gene	solute carrier family 27 member 3	NCBIGene:11000		STRING			
ENSP00000485061		biolink:Protein			UniProtKB:Q5K4L6-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000100578	KIAA0586	biolink:Gene	KIAA0586	NCBIGene:9786		STRING			
ENSP00000346359		biolink:Protein			UniProtKB:Q9BVV6-3	STRING		GO:0005575	GO:0008150
ENSG00000186458	DEFB132	biolink:Gene	defensin beta 132	NCBIGene:400830		STRING			
ENSP00000371813		biolink:Protein			UniProtKB:Q7Z7B7	STRING		GO:0005575	GO:0008150
ENSG00000109458	GAB1	biolink:Gene	GRB2 associated binding protein 1	NCBIGene:2549		STRING			
ENSP00000262995		biolink:Protein			UniProtKB:Q13480-2	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000116990	MYCL	biolink:Gene	MYCL proto-oncogene, bHLH transcription factor	NCBIGene:4610		STRING			
ENSP00000380494		biolink:Protein			UniProtKB:P12524-3	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000170923	OR7G2	biolink:Gene	olfactory receptor family 7 subfamily G member 2	NCBIGene:390882		STRING			
ENSP00000303822		biolink:Protein			UniProtKB:A0A2C9F2M1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000125898	FAM110A	biolink:Gene	family with sequence similarity 110 member A	NCBIGene:83541		STRING			
ENSP00000354163		biolink:Protein			UniProtKB:Q9BQ89	STRING	GO:0003674	GO:0005575	
ENSP00000316457		biolink:Protein				STRING			
ENSG00000163530	DPPA2	biolink:Gene	developmental pluripotency associated 2	NCBIGene:151871		STRING			
ENSP00000417710		biolink:Protein			UniProtKB:Q7Z7J5	STRING	GO:0003674	GO:0005575	
ENSG00000141665	FBXO15	biolink:Gene	F-box protein 15	NCBIGene:201456		STRING			
ENSP00000393154		biolink:Protein			UniProtKB:Q8NCQ5-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000259384	GH1	biolink:Gene	growth hormone 1	NCBIGene:2688		STRING			
ENSP00000312673		biolink:Protein			UniProtKB:P01241-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000179902	C1orf194	biolink:Gene	chromosome 1 open reading frame 194	NCBIGene:127003		STRING			
ENSP00000358965		biolink:Protein			UniProtKB:Q5T5A4-2	STRING			
ENSP00000462799		biolink:Protein				STRING			
ENSG00000143033	MTF2	biolink:Gene	metal response element binding transcription factor 2	NCBIGene:22823		STRING			
ENSP00000359321		biolink:Protein			UniProtKB:Q9Y483-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000171794	UTF1	biolink:Gene	undifferentiated embryonic cell transcription factor 1	NCBIGene:8433		STRING			
ENSP00000305906		biolink:Protein			UniProtKB:Q5T230	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000171056	SOX7	biolink:Gene	SRY-box transcription factor 7	NCBIGene:83595		STRING			
ENSP00000301921		biolink:Protein			UniProtKB:Q9BT81-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000179564	LSMEM2	biolink:Gene	leucine rich single-pass membrane protein 2	NCBIGene:132228		STRING			
ENSP00000315081		biolink:Protein			UniProtKB:Q8N112	STRING	GO:0003674	GO:0005575	
ENSG00000171481	OR1L3	biolink:Gene	olfactory receptor family 1 subfamily L member 3	NCBIGene:26735		STRING			
ENSP00000302863		biolink:Protein			UniProtKB:Q8NH93	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000187068	C3orf70	biolink:Gene	chromosome 3 open reading frame 70	NCBIGene:285382		STRING			
ENSP00000334974		biolink:Protein			UniProtKB:A6NLC5	STRING			
ENSG00000177994	C2orf73	biolink:Gene	chromosome 2 open reading frame 73	NCBIGene:129852		STRING			
ENSP00000381631		biolink:Protein			UniProtKB:Q8N5S3-1	STRING			
ENSG00000168875	SOX14	biolink:Gene	SRY-box transcription factor 14	NCBIGene:8403		STRING			
ENSP00000305343		biolink:Protein			UniProtKB:O95416	STRING			
ENSG00000112379	ARFGEF3	biolink:Gene	ARFGEF family member 3	NCBIGene:57221		STRING			
ENSP00000251691		biolink:Protein			UniProtKB:Q5TH69	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000184389	A3GALT2	biolink:Gene	alpha 1,3-galactosyltransferase 2	NCBIGene:127550		STRING			
ENSP00000475261		biolink:Protein			UniProtKB:U3KPV4	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000076554	TPD52	biolink:Gene	tumor protein D52	NCBIGene:7163		STRING			
ENSP00000429309		biolink:Protein			UniProtKB:P55327-6	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000215183	MSMP	biolink:Gene	microseminoprotein, prostate associated	NCBIGene:692094		STRING			
ENSP00000419194		biolink:Protein			UniProtKB:Q1L6U9	STRING	GO:0003674	GO:0005575	GO:0008150
ENSP00000407107		biolink:Protein			UniProtKB:C9JY47	STRING			
ENSG00000178809	TRIM73	biolink:Gene	tripartite motif containing 73	NCBIGene:375593		STRING			
ENSP00000318615		biolink:Protein			UniProtKB:Q86UV7	STRING	GO:0003674	GO:0005575	
ENSG00000155428	TRIM74	biolink:Gene	tripartite motif containing 74	NCBIGene:378108		STRING			
ENSP00000285805		biolink:Protein			UniProtKB:Q86UV6-1	STRING	GO:0003674	GO:0005575	
ENSG00000204544	MUC21	biolink:Gene	mucin 21, cell surface associated	NCBIGene:394263		STRING			
ENSP00000365473		biolink:Protein			UniProtKB:Q5SSG8-1	STRING		GO:0005575	GO:0008150
ENSP00000360028		biolink:Protein			UniProtKB:Q7RTV2	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000250317	SMIM20	biolink:Gene	small integral membrane protein 20	NCBIGene:389203		STRING			
ENSP00000427407		biolink:Protein			UniProtKB:Q8N5G0-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000176624	MEX3C	biolink:Gene	mex-3 RNA binding family member C	NCBIGene:51320		STRING			
ENSP00000385610		biolink:Protein			UniProtKB:Q5U5Q3	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000181924	COA4	biolink:Gene	cytochrome c oxidase assembly factor 4 homolog	NCBIGene:51287		STRING			
ENSP00000347919		biolink:Protein			UniProtKB:Q9NYJ1-1	STRING		GO:0005575	GO:0008150
ENSG00000144233	AMMECR1L	biolink:Gene	AMMECR1 like	NCBIGene:83607		STRING			
ENSP00000272647		biolink:Protein			UniProtKB:Q6DCA0	STRING			
ENSP00000468025		biolink:Protein			UniProtKB:Q96IK0	STRING		GO:0005575	GO:0008150
ENSG00000150636	CCDC102B	biolink:Gene	coiled-coil domain containing 102B	NCBIGene:79839		STRING			
ENSP00000353377		biolink:Protein			UniProtKB:Q68D86-1	STRING	GO:0003674		
ENSG00000198573	SPANXC	biolink:Gene	SPANX family member C	NCBIGene:64663		STRING			
ENSP00000351884		biolink:Protein			UniProtKB:Q9NY87	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000236362	GAGE12F	biolink:Gene	G antigen 12F	NCBIGene:100008586		STRING			
ENSP00000404123		biolink:Protein			UniProtKB:P0CL80-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000149600	COMMD7	biolink:Gene	COMM domain containing 7	NCBIGene:149951		STRING			
ENSP00000278980		biolink:Protein			UniProtKB:Q86VX2-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000132026	RTBDN	biolink:Gene	retbindin	NCBIGene:83546		STRING			
ENSP00000326253		biolink:Protein			UniProtKB:Q9BSG5-2	STRING			
ENSG00000268606	MAGEA2	biolink:Gene	MAGE family member A2	NCBIGene:4101		STRING			
ENSP00000485541		biolink:Protein			UniProtKB:P43356	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000079101	CLUL1	biolink:Gene	clusterin like 1	NCBIGene:27098		STRING			
ENSP00000441726		biolink:Protein			UniProtKB:F5GWQ8	STRING			
ENSG00000197172	MAGEA6	biolink:Gene	MAGE family member A6	NCBIGene:4105		STRING			
ENSP00000480637		biolink:Protein			UniProtKB:P43360	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000185674	LYG2	biolink:Gene	lysozyme g2	NCBIGene:254773		STRING			
ENSP00000327533		biolink:Protein			UniProtKB:Q86SG7-1	STRING			
ENSG00000121335	PRB2	biolink:Gene	proline rich protein BstNI subfamily 2	NCBIGene:653247		STRING			
ENSP00000374013		biolink:Protein			UniProtKB:P02812	STRING	GO:0003674	GO:0005575	GO:0008150
ENSP00000424501		biolink:Protein			UniProtKB:P15515	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000189064	GAGE2A	biolink:Gene	G antigen 2A	NCBIGene:729447		STRING			
ENSP00000355421		biolink:Protein			UniProtKB:Q6NT46	STRING			
ENSG00000215269	GAGE12G	biolink:Gene	G antigen 12G	NCBIGene:645073		STRING			
ENSP00000416249		biolink:Protein			UniProtKB:P0CL81	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000167359	OR51I1	biolink:Gene	olfactory receptor family 51 subfamily I member 1	NCBIGene:390063		STRING			
ENSP00000369559		biolink:Protein			UniProtKB:Q9H343	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000197183	NOL4L	biolink:Gene	nucleolar protein 4 like	NCBIGene:140688		STRING			
ENSP00000483523		biolink:Protein			UniProtKB:A0A087X0N3	STRING		GO:0005575	
ENSG00000122378	PRXL2A	biolink:Gene	peroxiredoxin like 2A	NCBIGene:84293		STRING			
ENSP00000482445		biolink:Protein			UniProtKB:Q9BRX8-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSP00000380594		biolink:Protein			UniProtKB:Q8NFQ6-1	STRING			
ENSG00000155495	MAGEC1	biolink:Gene	MAGE family member C1	NCBIGene:9947		STRING			
ENSP00000285879		biolink:Protein			UniProtKB:O60732-1	STRING	GO:0003674		
ENSG00000111215	PRR4	biolink:Gene	proline rich 4	NCBIGene:11272		STRING			
ENSP00000228811		biolink:Protein			UniProtKB:Q16378-1	STRING			
ENSP00000328676		biolink:Protein				STRING			
ENSG00000162078	ZG16B	biolink:Gene	zymogen granule protein 16B	NCBIGene:124220		STRING			
ENSP00000371715		biolink:Protein			UniProtKB:Q96DA0	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000275113	GAGE12B	biolink:Gene	G antigen 12B	NCBIGene:729428		STRING			
ENSP00000478568		biolink:Protein			UniProtKB:Q4V326	STRING			
ENSG00000213401	MAGEA12	biolink:Gene	MAGE family member A12	NCBIGene:4111		STRING			
ENSP00000377478		biolink:Protein			UniProtKB:P43365	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000197982	C1orf122	biolink:Gene	chromosome 1 open reading frame 122	NCBIGene:127687		STRING			
ENSP00000362133		biolink:Protein			UniProtKB:Q6ZSJ8-1	STRING			
ENSG00000133142	TCEAL4	biolink:Gene	transcription elongation factor A like 4	NCBIGene:79921		STRING			
ENSP00000361712		biolink:Protein			UniProtKB:Q96EI5-2	STRING	GO:0003674	GO:0005575	
ENSG00000116786	PLEKHM2	biolink:Gene	pleckstrin homology and RUN domain containing M2	NCBIGene:23207		STRING			
ENSP00000364956		biolink:Protein			UniProtKB:Q8IWE5	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000224051	CPTP	biolink:Gene	ceramide-1-phosphate transfer protein	NCBIGene:80772		STRING			
ENSP00000343890		biolink:Protein			UniProtKB:Q5TA50	STRING	GO:0003674	GO:0005575	GO:0006810
ENSG00000136379	ABHD17C	biolink:Gene	abhydrolase domain containing 17C, depalmitoylase	NCBIGene:58489		STRING			
ENSP00000258884		biolink:Protein			UniProtKB:Q6PCB6-1	STRING			
ENSP00000397394		biolink:Protein			UniProtKB:Q9UFG5-1	STRING	GO:0003674		
ENSG00000162639	HENMT1	biolink:Gene	HEN methyltransferase 1	NCBIGene:113802		STRING			
ENSP00000359049		biolink:Protein			UniProtKB:Q5T8I9	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000104983	CCDC61	biolink:Gene	coiled-coil domain containing 61	NCBIGene:729440		STRING			
ENSP00000471454		biolink:Protein			UniProtKB:Q9Y6R9-1	STRING		GO:0005575	
ENSG00000204518	AADACL4	biolink:Gene	arylacetamide deacetylase like 4	NCBIGene:343066		STRING			
ENSP00000365395		biolink:Protein			UniProtKB:Q5VUY2	STRING			
ENSG00000185761	ADAMTSL5	biolink:Gene	ADAMTS like 5	NCBIGene:339366		STRING			
ENSP00000327608		biolink:Protein			UniProtKB:X6R4H8	STRING	GO:0003674	GO:0005575	
ENSG00000105085	MED26	biolink:Gene	mediator complex subunit 26	NCBIGene:9441		STRING			
ENSP00000263390		biolink:Protein			UniProtKB:O95402-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000153443	UBALD1	biolink:Gene	UBA like domain containing 1	NCBIGene:124402		STRING			
ENSP00000283474		biolink:Protein			UniProtKB:Q8TB05-1	STRING	GO:0003674		
ENSP00000485216		biolink:Protein			UniProtKB:Q8NCU8-1	STRING			
ENSG00000171813	PWWP2B	biolink:Gene	PWWP domain containing 2B	NCBIGene:170394		STRING			
ENSP00000306324		biolink:Protein			UniProtKB:Q6NUJ5-1	STRING			
ENSG00000164113	ADAD1	biolink:Gene	adenosine deaminase domain containing 1	NCBIGene:132612		STRING			
ENSP00000296513		biolink:Protein			UniProtKB:Q96M93-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000165698	SPACA9	biolink:Gene	sperm acrosome associated 9	NCBIGene:11092		STRING			
ENSP00000298546		biolink:Protein			UniProtKB:Q96E40-2	STRING			
ENSG00000079432	CIC	biolink:Gene	capicua transcriptional repressor	NCBIGene:23152		STRING			
ENSP00000458663		biolink:Protein			UniProtKB:Q96RK0	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000179363	TMEM31	biolink:Gene	transmembrane protein 31	NCBIGene:203562		STRING			
ENSP00000316940		biolink:Protein			UniProtKB:Q5JXX7	STRING			
ENSG00000130733	YIPF2	biolink:Gene	Yip1 domain family member 2	NCBIGene:78992		STRING			
ENSP00000253031		biolink:Protein			UniProtKB:Q9BWQ6	STRING	GO:0003674	GO:0005575	GO:0006810
ENSG00000146858	ZC3HAV1L	biolink:Gene	zinc finger CCCH-type containing, antiviral 1 like	NCBIGene:92092		STRING			
ENSP00000275766		biolink:Protein			UniProtKB:Q96H79-1	STRING		GO:0005575	
ENSG00000275835	TUBGCP5	biolink:Gene	tubulin gamma complex associated protein 5	NCBIGene:114791		STRING			
ENSP00000480316		biolink:Protein			UniProtKB:Q96RT8-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000111300	NAA25	biolink:Gene	N-alpha-acetyltransferase 25, NatB auxiliary subunit	NCBIGene:80018		STRING			
ENSP00000261745		biolink:Protein			UniProtKB:Q14CX7-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000197114	ZGPAT	biolink:Gene	zinc finger CCCH-type and G-patch domain containing	NCBIGene:84619		STRING			
ENSP00000332013		biolink:Protein			UniProtKB:Q8N5A5-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000125449	ARMC7	biolink:Gene	armadillo repeat containing 7	NCBIGene:79637		STRING			
ENSP00000245543		biolink:Protein			UniProtKB:Q9H6L4-1	STRING	GO:0003674		
ENSG00000177479	ARIH2	biolink:Gene	ariadne RBR E3 ubiquitin protein ligase 2	NCBIGene:10425		STRING			
ENSP00000348769		biolink:Protein			UniProtKB:O95376	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000143443	C1orf56	biolink:Gene	chromosome 1 open reading frame 56	NCBIGene:54964		STRING			
ENSP00000357922		biolink:Protein			UniProtKB:Q9BUN1-1	STRING			
ENSG00000205084	TMEM231	biolink:Gene	transmembrane protein 231	NCBIGene:79583		STRING			
ENSP00000258173		biolink:Protein			UniProtKB:Q9H6L2-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000155744	FAM126B	biolink:Gene	family with sequence similarity 126 member B	NCBIGene:285172		STRING			
ENSP00000393667		biolink:Protein			UniProtKB:Q8IXS8	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000176973	FAM89B	biolink:Gene	family with sequence similarity 89 member B	NCBIGene:23625		STRING			
ENSP00000431459		biolink:Protein			UniProtKB:Q8N5H3-3	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000100426	ZBED4	biolink:Gene	zinc finger BED-type containing 4	NCBIGene:9889		STRING			
ENSP00000216268		biolink:Protein			UniProtKB:O75132	STRING			
ENSG00000065060	UHRF1BP1	biolink:Gene	UHRF1 binding protein 1	NCBIGene:54887		STRING			
ENSP00000192788		biolink:Protein			UniProtKB:Q6BDS2	STRING	GO:0003674		
ENSP00000376287		biolink:Protein			UniProtKB:P22914	STRING	GO:0003674		GO:0008150
ENSG00000166575	TMEM135	biolink:Gene	transmembrane protein 135	NCBIGene:65084		STRING			
ENSP00000306344		biolink:Protein			UniProtKB:Q86UB9-1	STRING			
ENSG00000065457	ADAT1	biolink:Gene	adenosine deaminase tRNA specific 1	NCBIGene:23536		STRING			
ENSP00000310015		biolink:Protein			UniProtKB:Q9BUB4-1	STRING	GO:0003674		GO:0008150
ENSG00000154370	TRIM11	biolink:Gene	tripartite motif containing 11	NCBIGene:81559		STRING			
ENSP00000284551		biolink:Protein			UniProtKB:Q96F44-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000164675	IQUB	biolink:Gene	IQ motif and ubiquitin domain containing	NCBIGene:154865		STRING			
ENSP00000417769		biolink:Protein			UniProtKB:Q8NA54-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000234438	KBTBD13	biolink:Gene	kelch repeat and BTB domain containing 13	NCBIGene:390594		STRING			
ENSP00000388723		biolink:Protein			UniProtKB:C9JR72	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000153291	SLC25A27	biolink:Gene	solute carrier family 25 member 27	NCBIGene:9481		STRING			
ENSP00000360398		biolink:Protein			UniProtKB:O95847-1	STRING		GO:0005575	GO:0006810
ENSG00000146833	TRIM4	biolink:Gene	tripartite motif containing 4	NCBIGene:89122		STRING			
ENSP00000348216		biolink:Protein			UniProtKB:Q9C037-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000114744	COMMD2	biolink:Gene	COMM domain containing 2	NCBIGene:51122		STRING			
ENSP00000419475		biolink:Protein			UniProtKB:Q86X83-1	STRING	GO:0003674	GO:0005575	
ENSG00000129055	ANAPC13	biolink:Gene	anaphase promoting complex subunit 13	NCBIGene:25847		STRING			
ENSP00000421842		biolink:Protein			UniProtKB:Q9BS18	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000260238	PMF1-BGLAP	biolink:Gene	PMF1-BGLAP readthrough	NCBIGene:100527963		STRING			
ENSP00000357259		biolink:Protein				STRING		GO:0005575	
ENSG00000149212	SESN3	biolink:Gene	sestrin 3	NCBIGene:143686		STRING			
ENSP00000441927		biolink:Protein			UniProtKB:P58005-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000161243	FBXO27	biolink:Gene	F-box protein 27	NCBIGene:126433		STRING			
ENSP00000292853		biolink:Protein			UniProtKB:Q8NI29	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000196428	TSC22D2	biolink:Gene	TSC22 domain family member 2	NCBIGene:9819		STRING			
ENSP00000354543		biolink:Protein			UniProtKB:O75157-1	STRING	GO:0003674		GO:0008150
ENSG00000178502	KLHL11	biolink:Gene	kelch like family member 11	NCBIGene:55175		STRING			
ENSP00000314608		biolink:Protein			UniProtKB:Q9NVR0	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000109184	DCUN1D4	biolink:Gene	defective in cullin neddylation 1 domain containing 4	NCBIGene:23142		STRING			
ENSP00000389900		biolink:Protein			UniProtKB:Q92564-3	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000171150	SOCS5	biolink:Gene	suppressor of cytokine signaling 5	NCBIGene:9655		STRING			
